,name,n0,day,K,r,e,g,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56,p_57,p_58,p_59,p_60,p_61,p_62,p_63,p_64,p_65,p_66,p_67,p_68,p_69,p_70,p_71,p_72,p_73,p_74,p_75,p_76,p_77,p_78,p_79,p_80,p_81,p_82,p_83,p_84,p_85,p_86,p_87,p_88,p_89,p_90,p_91,p_92,p_93,p_94,p_95,p_96,p_97,p_98,p_99
p_61,plant_annual_61,0.1,36,304,0.5,0.7387606318347509,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0249800528471332,-0.00460829748069,-0.0287863000133715,-0.0802183307154271,0.0598863561470475,0.0041802909910271,-0.0287713860040511,0.0303406326637447,-0.0290913072507463,-0.052611239556834,0.06752678233648,-0.0762615115691588,0.0804233425775109,-0.0794729777109596,0.0046683514230378,-0.0087793159132472,-0.0033735176236043,-0.0363400875431048,0.0557351971346304,-0.0204621170479065,0.0139753389141896,0.0015244512418883,-0.0727121853676378,-0.0253460779352937,0.0490870173371309,-0.0445986279126817,-0.0116709444204148,0.0126840386035556,0.0237252908585337,0.0178319582828621,0.0375679704280911,0.0375160065962112,-0.0179542799572087,-0.041054532052188,-0.0496462433274732,-0.0485038006808895,0.0281902944674106,0.0
p_62,plant_annual_62,0.1,59,670,0.3,1.6281895504252737,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0444116937978795,-0.009220968483578,-0.0170871159562318,-0.0741247572525578,-0.0118713991566512,-0.0654726542347001,-0.0490269625466801,-0.018425125810662,-0.0846799592260624,-0.058886386254559,0.031902195622901,-0.0058166876425691,-0.0515798337658631,-0.0480373593307108,-0.1153705236797278,-0.0021936953315188,0.0036591653841584,-0.0197700787132294,-0.0418208223308823,-0.0277404106330677,0.0381752987130807,0.0007478530322087,0.0296571984672671,0.0065470980211466,0.1028888878452387,0.0228771823706255,0.0498675648353863,0.0086333801942513,-0.0325964590303258,-0.0191117949680635,-0.0128280358401318,0.0271516959482569,-0.1020021273770914,0.000915574194032,-0.0382682425019236,0.1057319494984991,0.0
p_63,plant_annual_63,0.1,42,422,0.4,1.025516403402187,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133550815676928,0.0022845081898101,-0.0347444946176096,-0.0266236029836696,-0.1306512826262842,0.014867594794099,-0.0753256675099219,-0.0378733589059445,-0.0004864348023182,-0.069248216510674,-0.0165117942948251,-0.0433498712142016,-0.00759176398587,0.0474701617079884,-0.015307948147624,-0.0926161531373755,0.0344855002314332,0.0472167201511539,-0.0814019290015359,-0.0219382069392923,0.0911218123635571,-0.1208697915931438,0.0066901612896583,-0.0209071191504419,0.0436237900530209,-0.0603252960863311,-0.0233284063973353,0.0546760261919072,-0.0581061503592912,0.0211925540017823,0.012606787607039,0.0028280356922629,-0.0216480240228036,0.0708219968049017,0.1048298384209021,0.0
p_64,plant_annual_64,0.1,34,232,0.5,0.5637910085054678,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0732463030181286,-0.025924260442444,0.0121469353581205,-0.0058062205803648,0.0147865826824868,0.0236133446188762,0.053089758849111,0.0324455736129951,-0.0150987525958528,0.0535934166412948,-0.0012951912663667,-0.0013378944133641,0.0140540497586849,-0.0122593963417866,-0.0739223031007944,-0.0220148636101914,-0.0543516296493727,0.0211296761642159,0.0657720026349091,-0.0345060563022876,0.0087137308966716,0.0257064421821922,0.0257360191645747,-0.0146521050453631,-0.0424854665764111,0.0356637115254538,-0.0609008141371956,0.0085097248512449,-0.0764617535969696,0.0244482559231125,-0.0363803595060083,-0.0012056119357539,0.0561701203415989,0.0424102647783102,0.0
p_65,plant_annual_65,0.1,41,465,0.4,1.1300121506682868,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0627002763529112,-0.0116153154521332,0.05031001210273,-0.0310421611589858,-0.0687231509741732,0.0152031510832775,-0.0035754141892427,0.153154337142007,-0.0235424610460958,0.0433049770792359,0.0457936748437928,0.0015203625523609,-0.0087804466093726,-0.0176169008570336,-0.0076486577285695,-0.0164425661557423,0.0054396549907571,-0.0049373955277125,0.0079700717324191,-0.0452837200836936,-0.0490114505703241,-0.0463651485816324,0.0690732440634014,0.0122880370380333,0.0878320051215291,0.0248173484601998,-0.0263364665699608,-0.0191579987091068,-0.0062674200385264,-0.0316421606209491,0.011029046929764,-0.0550790748790056,-0.0433037710001074,0.0
p_66,plant_annual_66,0.1,32,652,0.6,1.5844471445929529,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0445785508087559,0.0016062275357013,-0.0121909096567823,-0.0546064064457512,0.0610465361152505,0.0947537010217636,-0.0204978699118607,0.036395950156244,0.1028862260932923,0.0298591021092642,0.0043168344435715,-0.0375829758626301,0.0061120726661434,0.1382946947231154,0.0185771164074475,0.0312832364824045,-0.0336633942305444,0.0916217888655976,0.0173264064340055,0.0963513697195896,0.0227597856841512,0.0123370910862758,0.0483809023135748,0.0019991134420767,0.0375452064252779,0.0236267386062432,0.013481614489115,-0.0241808531549944,0.0192437952723603,-0.0258611138055767,-0.0169733182179036,-0.0156283487737436,0.0
p_67,plant_annual_67,0.1,28,377,0.6,0.9161603888213852,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181380458637052,-0.0606808869717659,-0.0352504231201792,0.0417075813017866,-0.0925252495914533,0.03053666182643,-0.0448169523913289,0.0044666544477542,-0.002548596868412,0.0380063180502761,-0.0026984485443047,0.0301304973958596,-0.0191557814063048,-0.017486297228343,0.024756941560688,-0.043826817865211,-0.0736242784176169,-0.0270393108791667,0.0069738916105732,-0.0046486231643155,0.0291357750363101,-0.0216718721072135,-0.0353234162598578,0.0023885396006542,0.030320060609599,0.0100412336693624,-0.0434511008215705,-0.0144053608024159,-0.0588260622500476,-0.0330403640268179,-0.0111468955344687,0.0
p_68,plant_annual_68,0.1,44,261,0.4,0.6342648845686513,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008119417284844,-0.0508635826673932,0.0152350404446168,0.0106239049667258,0.1017367311761272,0.0574801781756288,0.0696209578279214,0.1426987517618569,0.0309988488001038,-0.0488144841808714,0.0373823473063612,-0.0143896993232074,0.0835579546948068,0.0061851340552747,-0.006013134207805,0.082241426172706,0.060819603782781,0.0153764885497438,0.0163012461997908,-0.0725450089586767,0.0402582437109595,-0.0426469325431,-0.0640945032807396,-0.0430063056230416,0.035821205118784,0.0032084354937365,0.0290532199975273,-0.0234635074067506,0.1497515375937328,0.0189099029461463,0.0
p_69,plant_annual_69,0.1,28,244,0.6,0.5929526123936817,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026149576548334,0.0233710599277774,0.0266989809225504,-0.0842999548511805,-0.0231828707186602,-0.0892007833103781,-0.0497616671259564,0.0031568865944828,0.0093109751892022,0.0022670493151766,0.1276565884122025,0.0906288235965886,0.0048006631082904,0.0479237179802432,-0.0075206728020231,-0.0102646199226076,0.0435758531832715,-0.0045434265282572,0.0046679337568147,-0.0385164329367622,-0.0029888810646891,0.0207933594407323,-0.0018216979140708,0.0376095164724941,-0.1249292187484055,-0.0106528923632459,0.0145592191452275,-0.0452535002681792,-0.0029006715761068,0.0
p_70,plant_annual_70,0.1,35,654,0.5,1.589307411907655,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0422747079660739,0.0160257585810215,-0.0073662720359259,-0.0619333596463406,-0.0518785732721528,0.0455620794639395,-0.0016303700362572,-0.0086563657715276,0.0017872347854301,0.0382277783960192,0.0067518355976223,-0.0173627678388029,0.0185581897057132,0.024999639414647,0.0206160154810608,0.0102618523056536,-0.0265460616086857,0.0398181026420314,0.0638250385826491,-0.036744736015044,0.0174035252058282,-0.0008930176507889,0.1043213401581772,-0.0267336758836883,0.0527968732998647,-0.0184100784606046,-0.038650681558798,0.0077432918447157,0.0
p_71,plant_annual_71,0.1,59,541,0.3,1.3147023086269745,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03328400230249,0.0496391375741431,0.045912758462453,0.0078362808896363,0.0108714626919359,-0.0609233071635,0.0478754168609627,-0.0022811448794461,-0.0034403900655224,0.0107280575771049,-0.0086689162260543,0.0053897467051178,-0.0278731783398271,0.0565103019467452,-0.0373688401844316,-0.0469783685858054,-0.0241652900710723,-0.052907062066168,0.017790795419317,0.0465762968892808,-0.0023202808239092,0.007264476510973,0.0115670991727909,-0.0088448586289832,-0.0296637714873734,-0.0008715116640636,-0.0839877926013088,0.0
p_72,plant_annual_72,0.1,61,408,0.3,0.991494532199271,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0432490981704711,0.0858396923859114,-0.0886880831172187,-0.0465318198295477,0.0390640643827764,-0.0033633035640976,-0.0420261918905081,0.012154325049587,-0.0121144730883714,0.0430971287767079,0.0131711998398793,-0.0454405148247661,-0.0027535679798912,-0.0424615076703127,-0.0145923199783544,0.0288823761831285,0.051467562538932,0.0135773271172747,0.032263560412691,0.0987628727469172,-0.1054203912411878,0.0100282421210009,-0.0105825318350339,0.0043745728496245,-0.0437997068048537,-0.0413682485276749,0.0
p_73,plant_annual_73,0.1,41,507,0.4,1.2320777642770353,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0421490990850106,-0.0356399329166682,-0.0292973298633325,0.0015201524246781,0.0117613560074469,0.0162947519724265,-0.0152316150793397,-0.0111087112959316,0.102836590282177,0.0383906797051361,0.0030477085466711,0.0425013978983281,-0.0437826705994272,-0.0512594718403132,0.0278938568572351,0.0191977816522805,0.025278228884312,0.0034108515222286,0.0215775063306264,-0.1025108791595241,0.0497916853240743,0.0812407078977839,-0.0119228489149554,-0.0422803232139795,0.0261837961701323,0.0
p_74,plant_annual_74,0.1,21,311,0.8999999999999999,0.755771567436209,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0515267056397497,0.0241235817920351,0.0164350887598008,-0.0243220478207976,-0.0235383692396572,0.0167440292791722,-0.1269792463685541,0.0782151246392512,-0.0086661493616228,0.0785515788667339,-0.0417893952211032,-0.0132632637175179,-0.0409409352972449,-0.0389921844805696,-0.0895515032030458,-0.0586942301090978,0.0359733399523471,0.0355946861915221,0.0518839940245687,0.0591953661326156,-0.0023083296941127,0.0696450638881061,-0.0492175972105,-0.0829690219314988,0.0
p_75,plant_annual_75,0.1,31,307,0.6,0.7460510328068044,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0070118009911464,0.0455603567825944,-0.0167499207324132,0.0156743323482757,-0.0348475085760675,-0.0193868240080548,0.0664582669459183,0.0323800514928132,0.0427772945035573,0.0336823791830174,-0.0140510857318314,-0.0203567385723452,-0.0399790527069894,-0.0010441306554244,0.0255851199550702,0.0210858577788433,-0.0106228103855984,0.0560820933909584,-0.0010906681386175,-0.1349097121448133,-0.0033323207435376,0.0141471713031922,-0.0251172407271601,0.0
p_76,plant_annual_76,0.1,29,690,0.6,1.6767922235722963,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366866522224176,-0.0074937986442965,0.0504291850170475,0.0089472319919843,0.0377525529080629,-0.0380012970334248,0.0154938208570583,0.0193887323227752,-0.0348676909581372,0.0450081261889223,0.0285395939268822,-0.0184779428099279,-0.0167142083474374,-0.0891641757564479,0.0141528342624634,0.0009227150257056,0.0260299712783269,0.022381862070675,-0.0447710466632261,0.0599680828334081,-0.0259646529814779,0.0594537094681375,0.0
p_77,plant_annual_77,0.1,20,497,1.0,1.2077764277035237,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0611443216261158,0.0041395408396112,0.0171891399583263,0.0440356834841784,0.0880538842278861,0.0324059428342313,-0.0266253801431424,0.0156613633049673,0.0616293754994201,-0.0514514981451892,0.1020805193532297,0.0774017236848649,0.0862835855707335,-0.0624755134355403,-0.0655065480892828,-0.0372471731280638,-0.0292969837252887,-0.0149572095296773,0.0355080409412444,-0.0764651596314429,-0.0641113522583257,0.0
p_78,plant_annual_78,0.1,52,496,0.3,1.2053462940461726,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0607010570291299,0.020760027441312,-0.026464000833891,0.0211857569335429,-0.0661506275396496,-0.0436744903049973,-0.0193330030464415,0.1321522790448885,0.0057083711501788,0.0120896054608075,-0.01440457363983,0.0202642670546582,-0.0494351395095036,-0.00303541810787,-0.0031505990334349,-0.0295446857789771,0.012502988314921,0.0142373219801859,0.0825977858456616,-0.0441280201250587,0.0
p_79,plant_annual_79,0.1,69,353,0.3,0.8578371810449574,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0254893810895098,0.0448913252928075,-0.0118285592081586,-0.0904044364837763,0.0236984532671018,0.0799710110733664,0.0746732811988231,-0.0292735546630962,-0.0100656232563963,0.0125736724254263,0.0519641331904383,0.0124601893121489,0.0167618892827847,0.0245089935065871,-0.0696406968991849,-0.0089647558675591,-0.0205519187419815,-0.0041235606739236,-0.0552833837058336,0.0
p_80,plant_annual_80,0.1,68,589,0.3,1.43134872417983,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.083914766925633,-0.0267160871907353,-0.0069565582242777,6.0494487974960265e-05,0.0128021123584212,0.0488860612444534,0.0038459483360409,0.0444128606708278,-0.0782591491022504,0.0027777608141608,-0.1031125166369667,-0.0423733309657662,-0.1272945991484131,0.0217026125627242,0.0572817456198671,-0.0078743205583083,0.077570328811493,0.0116737087589149,0.0
p_81,plant_annual_81,0.1,42,499,0.4,1.212636695018226,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0755085419267915,0.037800235084656,0.0331958008516868,-0.0262433209515191,0.0491203117793037,0.0005766997513259,-0.0248682489914664,0.0159290418176063,-0.0372692197012946,-0.0151053353386324,0.0100639205128247,-0.01631456761701,0.000338375648724,0.0522918864101433,0.0262947014869259,-0.0275156084429788,-0.018825653048224,0.0
p_82,plant_annual_82,0.1,24,648,0.7999999999999999,1.574726609963548,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307523699939418,-0.0802777576681056,-0.0651237944710751,-0.0216771938288857,0.0733587040586556,-0.0158110536620575,-0.0017460244263209,0.0033332803655463,-0.0317829327216285,-0.1282833722031646,0.039219869821232,-0.0443316210365012,0.0112851372327749,0.0088381707345948,-0.0193298264790527,-0.0233174671299192,0.0
p_83,plant_annual_83,0.1,41,224,0.4,0.5443499392466585,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010652383426013,-0.025762555496553,-0.0602556146274292,0.0071691629414687,-0.0182178518370695,-0.0342739510569154,-0.0193711478466728,-0.1078950159961232,0.0192623678060375,-0.0217591023869363,-0.0059500261528739,0.0126824017986855,0.0088553111905187,-0.0202897609384248,-0.1113800430866241,0.0
